run_id,window_id,bar_offset,equity
BTC_1d_trend_following,22,7,931.0349434711743
BTC_1d_trend_following,22,8,931.0349434711743
BTC_1d_trend_following,22,9,931.0349434711743
BTC_1d_trend_following,22,10,931.0349434711743
BTC_1d_trend_following,22,11,931.0349434711743
BTC_1d_trend_following,22,12,931.0349434711743
BTC_1d_trend_following,22,13,931.0349434711743
BTC_1d_trend_following,22,14,931.0349434711743
BTC_1d_trend_following,22,15,931.0349434711743
BTC_1d_trend_following,22,16,931.0349434711743
BTC_1d_trend_following,22,17,931.0349434711743
BTC_1d_trend_following,22,18,931.0349434711743
BTC_1d_trend_following,22,19,931.0349434711743
BTC_1d_trend_following,23,0,962.8654700639034
BTC_1d_trend_following,23,1,962.8654700639034
BTC_1d_trend_following,23,2,962.8654700639034
BTC_1d_trend_following,23,3,962.8654700639034
BTC_1d_trend_following,23,4,962.8654700639034
BTC_1d_trend_following,23,5,962.8654700639034
BTC_1d_trend_following,23,6,962.8654700639034
BTC_1d_trend_following,23,7,962.8654700639034
BTC_1d_trend_following,23,8,962.8654700639034
BTC_1d_trend_following,23,9,962.8654700639034
BTC_1d_trend_following,23,10,962.8654700639034
BTC_1d_trend_following,23,11,962.8654700639034
BTC_1d_trend_following,23,12,962.8654700639034
BTC_1d_trend_following,23,13,962.8654700639034
BTC_1d_trend_following,23,14,969.4889413726814
BTC_1d_trend_following,23,15,971.7605606985718
BTC_1d_trend_following,23,16,972.0961806758264
BTC_1d_trend_following,23,17,971.1204241968098
BTC_1d_trend_following,23,18,962.4510228490826
BTC_1d_trend_following,23,19,952.838645622048
BTC_1d_trend_following,24,0,988.5883590078685
BTC_1d_trend_following,24,1,987.2714316775397
BTC_1d_trend_following,24,2,999.8608574117956
BTC_1d_trend_following,24,3,1003.7393690005077
BTC_1d_trend_following,24,4,1005.8775936340787
BTC_1d_trend_following,24,5,1005.1011078973415
BTC_1d_trend_following,24,6,1009.0425672022892
BTC_1d_trend_following,24,7,1008.8467124535789
BTC_1d_trend_following,24,8,1011.4084533957612
BTC_1d_trend_following,24,9,1004.9276589318836
BTC_1d_trend_following,24,10,1005.1176380381326
BTC_1d_trend_following,24,11,1002.151026159416
BTC_1d_trend_following,24,12,1008.1427321448141
BTC_1d_trend_following,24,13,1002.2672855382506
BTC_1d_trend_following,24,14,1003.8123053089275
BTC_1d_trend_following,24,15,1007.4510515142684
BTC_1d_trend_following,24,16,1015.0522134826692
BTC_1d_trend_following,24,17,1025.9190575310672
BTC_1d_trend_following,24,18,1024.3848097715695
BTC_1d_trend_following,24,19,1016.344071405163
BTC_1d_trend_following,25,0,1099.805491745156
BTC_1d_trend_following,25,1,1097.0503141981546
BTC_1d_trend_following,25,2,1106.643001746817
BTC_1d_trend_following,25,3,1094.5705039751704
BTC_1d_trend_following,25,4,1109.243354451347
BTC_1d_trend_following,25,5,1107.481138173512
BTC_1d_trend_following,25,6,1104.5876039851305
BTC_1d_trend_following,25,7,1106.9948511970563
BTC_1d_trend_following,25,8,1114.3054261098737
BTC_1d_trend_following,25,9,1122.1269111267402
