run_id,window_id,bar_offset,equity
BTC_1d_breakout,6,15,1023.6252904919952
BTC_1d_breakout,6,16,1027.218783088405
BTC_1d_breakout,6,17,1029.0817047512228
BTC_1d_breakout,6,18,1024.1241085900062
BTC_1d_breakout,6,19,1024.7680411605609
BTC_1d_mean_reversion,0,0,994.9439439021378
BTC_1d_mean_reversion,0,1,993.2429023211095
BTC_1d_mean_reversion,0,2,999.0915707394859
BTC_1d_mean_reversion,0,3,1001.2503046227208
BTC_1d_mean_reversion,0,4,1002.7443736821131
BTC_1d_mean_reversion,0,5,1009.5303935127704
BTC_1d_mean_reversion,0,6,1008.4780599545359
BTC_1d_mean_reversion,0,7,1005.6612769138783
BTC_1d_mean_reversion,0,8,998.9590477596785
BTC_1d_mean_reversion,0,9,995.0026695889183
BTC_1d_mean_reversion,0,10,997.9963285279194
BTC_1d_mean_reversion,0,11,999.1379735828284
BTC_1d_mean_reversion,0,12,1000.1689459927973
BTC_1d_mean_reversion,0,13,990.9497818900613
BTC_1d_mean_reversion,0,14,979.102567596448
BTC_1d_mean_reversion,0,15,978.0390887471522
BTC_1d_mean_reversion,0,16,970.9620945907984
BTC_1d_mean_reversion,0,17,975.6530221146061
BTC_1d_mean_reversion,0,18,973.2378431070197
BTC_1d_mean_reversion,0,19,978.910197475686
BTC_1d_mean_reversion,1,0,941.7238646869187
BTC_1d_mean_reversion,1,1,940.7713128493051
BTC_1d_mean_reversion,1,2,938.635851843458
BTC_1d_mean_reversion,1,3,944.4107543783286
BTC_1d_mean_reversion,1,4,948.4720503296866
BTC_1d_mean_reversion,1,5,945.9025383538766
BTC_1d_mean_reversion,1,6,954.5059623239757
BTC_1d_mean_reversion,1,7,956.8541213623072
BTC_1d_mean_reversion,1,8,955.6295246381765
BTC_1d_mean_reversion,1,9,955.3856827727016
BTC_1d_mean_reversion,1,10,954.1633238903001
BTC_1d_mean_reversion,1,11,942.9078364494852
BTC_1d_mean_reversion,1,12,956.6992129848181
BTC_1d_mean_reversion,1,13,962.6448821830131
BTC_1d_mean_reversion,1,14,958.9099243366848
BTC_1d_mean_reversion,1,15,951.3177838068582
BTC_1d_mean_reversion,1,16,951.0601557312233
BTC_1d_mean_reversion,1,17,954.2608772130956
BTC_1d_mean_reversion,1,18,954.9212615446668
BTC_1d_mean_reversion,1,19,960.569629324963
BTC_1d_mean_reversion,2,0,969.7789091214299
BTC_1d_mean_reversion,2,1,970.6233173260403
BTC_1d_mean_reversion,2,2,970.5154282793578
BTC_1d_mean_reversion,2,3,967.2994731628664
BTC_1d_mean_reversion,2,4,967.8193640379361
BTC_1d_mean_reversion,2,5,966.5605734743579
BTC_1d_mean_reversion,2,6,966.9694862809198
BTC_1d_mean_reversion,2,7,968.4075818086064
BTC_1d_mean_reversion,2,8,968.6221129573814
BTC_1d_mean_reversion,2,9,966.5941842989876
BTC_1d_mean_reversion,2,10,970.131992817941
BTC_1d_mean_reversion,2,11,967.75919896147
BTC_1d_mean_reversion,2,12,971.1339411356345
BTC_1d_mean_reversion,2,13,974.4102597061406
BTC_1d_mean_reversion,2,14,976.2038194609189
BTC_1d_mean_reversion,2,15,978.7592623601713
BTC_1d_mean_reversion,2,16,985.3623440777776
BTC_1d_mean_reversion,2,17,985.0456768312238
BTC_1d_mean_reversion,2,18,978.2900427788941
BTC_1d_mean_reversion,2,19,977.5413942508638
BTC_1d_mean_reversion,3,0,985.3355292932567
BTC_1d_mean_reversion,3,1,973.4216314252627
BTC_1d_mean_reversion,3,2,976.3327466534575
BTC_1d_mean_reversion,3,3,976.6301873654312
BTC_1d_mean_reversion,3,4,976.745235187987
BTC_1d_mean_reversion,3,5,975.682566313076
BTC_1d_mean_reversion,3,6,968.4407608025136
BTC_1d_mean_reversion,3,7,973.1932364131526
BTC_1d_mean_reversion,3,8,975.7524623294404
BTC_1d_mean_reversion,3,9,975.894153402354
BTC_1d_mean_reversion,3,10,962.7147294862457
BTC_1d_mean_reversion,3,11,961.6355179314701
BTC_1d_mean_reversion,3,12,944.805451451999
BTC_1d_mean_reversion,3,13,939.7471365257793
BTC_1d_mean_reversion,3,14,944.7983756087287
BTC_1d_mean_reversion,3,15,936.3290477202137
BTC_1d_mean_reversion,3,16,928.8983280846218
BTC_1d_mean_reversion,3,17,899.6363779617361
BTC_1d_mean_reversion,3,18,921.521276437705
