asset,cost_drag_pct,data_ok,fee_bps,fees_usd,max_drawdown_pct,max_drawdown_pct_config,max_position_fraction,risk_denial_rate,risk_denials_count,risk_grid_key,risk_rules_triggered,sharpe_ratio,slippage_bps,slippage_drag_usd,stopped_by_risk,strategy,strategy_family,timeframe,total_return_pct,trade_count,turnover_ratio,verdict,verdict_reasons
BTC,0.0,True,40.0,0.0,0.0,0.15,0.1,1.0,218,pos0.1_dd0.15,['max_position_fraction'],0.0,5.0,0.0,False,mean_reversion,rsi_bollinger_mr,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
BTC,99.99999999999787,True,40.0,4.195440090807181,23.04982846084897,0.15,0.1,0.1538,2,pos0.1_dd0.15,['max_position_fraction'],0.4273133342284884,5.0,0.5243980608852752,False,grid,grid,1d,33.63785204240776,11,1.0489,blocked_risk,"['max_drawdown_pct=23.05', 'grid_max_inventory']"
BTC,0.0,True,40.0,0.0,0.0,0.15,0.1,1.0,910,pos0.1_dd0.15,['max_position_fraction'],0.0,5.0,0.0,False,ema_crossover,trend_ema_donchian,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
BTC,0.0,True,40.0,0.0,0.0,0.15,0.1,1.0,119,pos0.1_dd0.15,['max_position_fraction'],0.0,5.0,0.0,False,donchian_breakout,trend_ema_donchian,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
BTC,0.0,True,40.0,0.0,0.0,0.15,0.1,1.0,190,pos0.1_dd0.15,['max_position_fraction'],0.0,5.0,0.0,False,rsi_mean_reversion,rsi_bollinger_mr,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
BTC,0.0,True,40.0,0.0,0.0,0.15,0.1,1.0,87,pos0.1_dd0.15,['max_position_fraction'],0.0,5.0,0.0,False,bollinger_mean_reversion,rsi_bollinger_mr,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
BTC,0.0,True,40.0,0.0,0.0,0.15,0.1,1.0,14,pos0.1_dd0.15,['max_position_fraction'],0.0,5.0,0.0,False,atr_breakout,breakout_atr,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
BTC,0.0,True,40.0,0.0,0.0,0.15,0.1,1.0,3573,pos0.1_dd0.15,['max_position_fraction'],0.0,5.0,0.0,False,trend_following,trend_ema_donchian,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
BTC,0.0,True,40.0,0.0,0.0,0.15,0.1,1.0,322,pos0.1_dd0.15,['max_position_fraction'],0.0,5.0,0.0,False,breakout,breakout_atr,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
BTC,0.0,True,40.0,0.0,0.0,0.15,0.1,1.0,712,pos0.1_dd0.15,['max_position_fraction'],0.0,5.0,0.0,False,mean_reversion,rsi_bollinger_mr,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
