bar_index,breakout_pressure,close,drawdown_from_high,long_ma,moving_average_slope,position_scale,range_score,realized_vol,reason,regime,run_id,selected_strategy,trend_strength,volatility_percentile,volume_zscore
1351,-0.034339,102620.0,0.033199,98976.89,0.000564,,0.132443,0.024129,slope=0.0006 trend=0.0355,trend_up,BTC_1d_regime_router,trend_following,0.035501,0.3952,-1.2014
1387,-0.140157,86220.61,0.1877,97569.6532,-0.001703,,0.163011,0.034737,dd=18.77% vol_pct=0.78,panic,BTC_1d_regime_router,cash,0.131628,0.7835,1.2065
1423,-0.146428,76322.42,0.223616,86071.8228,-0.004501,,0.146428,0.022261,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.12774,0.3172,0.7329
1459,-0.012576,103507.82,0.01242,89955.4684,0.003596,,0.106854,0.017692,slope=0.0036 trend=0.1309,trend_up,BTC_1d_regime_router,trend_following,0.130931,0.1612,-0.3489
1495,-0.053658,104658.59,0.063007,104482.6096,0.002011,,0.083755,0.016533,range_score=0.0838,range,BTC_1d_regime_router,grid,0.001681,0.122,-1.2665
1531,-0.019896,117614.31,0.019508,110375.5726,0.002927,,0.099405,0.013573,slope=0.0029 trend=0.0615,trend_up,BTC_1d_regime_router,trend_following,0.061546,0.041,2.4659
1567,-0.133161,108816.33,0.117513,116305.2418,-0.001496,,0.137195,0.020257,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.068822,0.2915,-0.9843
1603,0.008838,123482.31,0.0,113833.0514,0.001073,,0.117327,0.016285,slope=0.0011 trend=0.0781,trend_up,BTC_1d_regime_router,trend_following,0.078143,0.1529,1.3832
1639,-0.080636,106011.13,0.149588,111834.2882,-0.001646,,0.124641,0.02056,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.05493,0.3212,0.1254
1675,-0.063354,87863.42,0.233032,95450.0896,-0.005469,,0.081307,0.022006,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.086346,0.3722,0.1474
1711,-0.083808,89454.73,0.077328,90343.0298,-0.000403,,0.09529,0.01837,range_score=0.0953,range,BTC_1d_regime_router,grid,0.00993,0.249,0.945
1747,-0.045863,67485.18,0.30393,79245.994,-0.00599,,0.092942,0.022768,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.174273,0.414,-0.2008
1783,-0.118278,66964.3,0.116219,68693.9868,0.000202,,0.132514,0.021687,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.02583,0.3619,-1.4382
1819,-0.009527,80678.4,0.009437,73656.0374,0.002768,,0.070242,0.012865,slope=0.0028 trend=0.0870,trend_up,BTC_1d_regime_router,trend_following,0.087041,0.0422,-1.2962
69,,,,,,1.0,,,range_score=0.2456,range,ETH_1d_regime_router,grid,,,
71,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
76,,,,,,1.0,,,slope=0.0017 trend=0.1521,trend_up,ETH_1d_regime_router,trend_following,,,
79,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
80,,,,,,1.0,,,slope=0.0017 trend=0.2096,trend_up,ETH_1d_regime_router,trend_following,,,
126,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
127,,,,,,0.0,,,panic_cash,panic,ETH_1d_regime_router,cash,,,
128,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
129,,,,,,0.0,,,panic_cash,panic,ETH_1d_regime_router,cash,,,
134,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
138,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,ETH_1d_regime_router,cash,,,
141,,,,,,1.0,,,slope=0.0005 trend=0.0261,trend_up,ETH_1d_regime_router,trend_following,,,
186,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
187,,,,,,1.0,,,slope=0.0064 trend=0.0492,trend_up,ETH_1d_regime_router,trend_following,,,
190,,,,,,1.0,,,range_score=0.1985,range,ETH_1d_regime_router,grid,,,
191,,,,,,1.0,,,slope=0.0046 trend=0.0424,trend_up,ETH_1d_regime_router,trend_following,,,
194,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
197,,,,,,1.0,,,slope=0.0049 trend=0.0450,trend_up,ETH_1d_regime_router,trend_following,,,
201,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
204,,,,,,1.0,,,range_score=0.1457,range,ETH_1d_regime_router,grid,,,
206,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
264,,,,,,0.0,,,panic_cash,panic,ETH_1d_regime_router,cash,,,
268,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
269,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,ETH_1d_regime_router,cash,,,
270,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
291,,,,,,1.0,,,range_score=0.2172,range,ETH_1d_regime_router,grid,,,
292,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
304,,,,,,1.0,,,range_score=0.1749,range,ETH_1d_regime_router,grid,,,
306,,,,,,1.0,,,slope=0.0037 trend=0.0535,trend_up,ETH_1d_regime_router,trend_following,,,
325,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
326,,,,,,1.0,,,slope=0.0007 trend=0.0989,trend_up,ETH_1d_regime_router,trend_following,,,
330,,,,,,1.0,,,range_score=0.1820,range,ETH_1d_regime_router,grid,,,
331,,,,,,1.0,,,slope=0.0031 trend=0.0261,trend_up,ETH_1d_regime_router,trend_following,,,
333,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
334,,,,,,1.0,,,slope=0.0030 trend=0.0212,trend_up,ETH_1d_regime_router,trend_following,,,
336,,,,,,1.0,,,range_score=0.1814,range,ETH_1d_regime_router,grid,,,
337,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
338,,,,,,1.0,,,slope=0.0012 trend=0.0333,trend_up,ETH_1d_regime_router,trend_following,,,
340,,,,,,1.0,,,range_score=0.1817,range,ETH_1d_regime_router,grid,,,
342,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
344,,,,,,1.0,,,range_score=0.1123,range,ETH_1d_regime_router,grid,,,
345,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
362,,,,,,0.0,,,panic_cash,panic,ETH_1d_regime_router,cash,,,
378,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
379,,,,,,0.0,,,panic_cash,panic,ETH_1d_regime_router,cash,,,
380,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
393,,,,,,0.0,,,panic_cash,panic,ETH_1d_regime_router,cash,,,
418,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
426,,,,,,1.0,,,range_score=0.2340,range,ETH_1d_regime_router,grid,,,
428,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,ETH_1d_regime_router,cash,,,
448,,,,,,1.0,,,slope=0.0106 trend=0.2061,trend_up,ETH_1d_regime_router,trend_following,,,
467,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
470,,,,,,0.0,,,panic_cash,panic,ETH_1d_regime_router,cash,,,
471,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
481,,,,,,1.0,,,slope=0.0017 trend=0.0321,trend_up,ETH_1d_regime_router,trend_following,,,
485,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
528,,,,,,1.0,,,slope=0.0001 trend=0.1115,trend_up,ETH_1d_regime_router,trend_following,,,
529,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
537,,,,,,1.0,,,slope=0.0025 trend=0.1638,trend_up,ETH_1d_regime_router,trend_following,,,
541,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
542,,,,,,0.0,,,panic_cash,panic,ETH_1d_regime_router,cash,,,
562,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
576,,,,,,1.0,,,range_score=0.1158,range,ETH_1d_regime_router,grid,,,
578,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
589,,,,,,1.0,,,range_score=0.1253,range,ETH_1d_regime_router,grid,,,
591,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
596,,,,,,1.0,,,range_score=0.1158,range,ETH_1d_regime_router,grid,,,
598,,,,,,1.0,,,slope=0.0001 trend=0.0274,trend_up,ETH_1d_regime_router,trend_following,,,
650,,,,,,1.0,,,range_score=0.1242,range,ETH_1d_regime_router,grid,,,
651,,,,,,1.0,,,slope=0.0048 trend=0.0372,trend_up,ETH_1d_regime_router,trend_following,,,
653,,,,,,1.0,,,range_score=0.1234,range,ETH_1d_regime_router,grid,,,
654,,,,,,1.0,,,slope=0.0041 trend=0.0395,trend_up,ETH_1d_regime_router,trend_following,,,
656,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
665,,,,,,1.0,,,range_score=0.1511,range,ETH_1d_regime_router,grid,,,
666,,,,,,1.0,,,slope=0.0006 trend=0.0428,trend_up,ETH_1d_regime_router,trend_following,,,
714,,,,,,1.0,,,range_score=0.1480,range,ETH_1d_regime_router,grid,,,
717,,,,,,1.0,,,slope=0.0022 trend=0.0239,trend_up,ETH_1d_regime_router,trend_following,,,
718,,,,,,1.0,,,range_score=0.1534,range,ETH_1d_regime_router,grid,,,
719,,,,,,1.0,,,slope=0.0034 trend=0.0616,trend_up,ETH_1d_regime_router,trend_following,,,
720,,,,,,1.0,,,range_score=0.1438,range,ETH_1d_regime_router,grid,,,
722,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
742,,,,,,1.0,,,range_score=0.0599,range,ETH_1d_regime_router,grid,,,
750,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
751,,,,,,1.0,,,range_score=0.0577,range,ETH_1d_regime_router,grid,,,
755,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
766,,,,,,1.0,,,slope=0.0002 trend=0.0351,trend_up,ETH_1d_regime_router,trend_following,,,
767,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
768,,,,,,1.0,,,slope=0.0002 trend=0.0371,trend_up,ETH_1d_regime_router,trend_following,,,
769,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
770,,,,,,1.0,,,slope=0.0000 trend=0.0415,trend_up,ETH_1d_regime_router,trend_following,,,
771,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
772,,,,,,1.0,,,slope=0.0005 trend=0.0365,trend_up,ETH_1d_regime_router,trend_following,,,
773,,,,,,1.0,,,range_score=0.1356,range,ETH_1d_regime_router,grid,,,
774,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
775,,,,,,1.0,,,slope=0.0015 trend=0.0571,trend_up,ETH_1d_regime_router,trend_following,,,
781,,,,,,1.0,,,range_score=0.1271,range,ETH_1d_regime_router,grid,,,
782,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
783,,,,,,1.0,,,range_score=0.1171,range,ETH_1d_regime_router,grid,,,
785,,,,,,1.0,,,slope=0.0008 trend=0.0209,trend_up,ETH_1d_regime_router,trend_following,,,
786,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
788,,,,,,1.0,,,slope=0.0022 trend=0.0787,trend_up,ETH_1d_regime_router,trend_following,,,
794,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
795,,,,,,1.0,,,slope=0.0002 trend=0.0201,trend_up,ETH_1d_regime_router,trend_following,,,
796,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
797,,,,,,1.0,,,range_score=0.0848,range,ETH_1d_regime_router,grid,,,
798,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
799,,,,,,1.0,,,range_score=0.0856,range,ETH_1d_regime_router,grid,,,
809,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
814,,,,,,1.0,,,range_score=0.0337,range,ETH_1d_regime_router,grid,,,
816,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
865,,,,,,1.0,,,range_score=0.0612,range,ETH_1d_regime_router,grid,,,
868,,,,,,0.0,,,unknown_hold,unknown,ETH_1d_regime_router,cash,,,
