asset,cost_drag_pct,data_ok,fee_bps,fees_usd,grid_key,max_drawdown_pct,risk_denial_rate,risk_denials_count,risk_rules_triggered,sharpe_ratio,slippage_bps,slippage_drag_usd,stopped_by_risk,strategy,strategy_family,timeframe,total_return_pct,trade_count,turnover_ratio,verdict,verdict_reasons
BTC,99.999999999999,True,40.0,57.00966268519006,fee40_slip0,4.166998803363246,0.0,0,[],-1.368212996351147,0.0,0.0,False,atr_breakout,breakout_atr,4h,-3.634401626094234,72,14.2524,blocked_costs,['cost_drag_pct=100.00']
BTC,99.99999999999959,True,40.0,103.07988629819388,fee40_slip0,13.348818606610829,0.0,0,[],-0.7721264721336596,0.0,0.0,False,trend_following,trend_ema_donchian,1h,-7.6337569472841205,172,25.77,blocked_costs,['cost_drag_pct=100.00']
BTC,99.99999999999953,True,40.0,106.99342185348628,fee40_slip0,12.578809955583367,0.0,0,[],-0.8733334105788126,0.0,0.0,False,breakout,breakout_atr,1h,-8.443318462594094,184,26.7484,blocked_costs,['cost_drag_pct=100.00']
BTC,99.9999999999994,True,40.0,171.06219005980552,fee40_slip0,18.55825023986372,0.8919,2516,['max_drawdown_pct'],-1.9573025134497937,0.0,0.0,True,mean_reversion,rsi_bollinger_mr,1h,-16.271258029790182,305,42.7655,blocked_risk,"['max_drawdown_pct=18.56', 'risk_denial_rate=89.19%', 'safety_stop']"
BTC,99.99999999999551,True,40.0,3.060875502966927,fee40_slip0,6.96534014571894,0.0,0,[],0.23643583372152324,0.0,0.0,False,grid,grid,1h,1.9559439793756042,11,0.7652,insufficient_trades,['trade_count=11 < 20']
BTC,100.00000000000067,True,40.0,110.19766855764323,fee40_slip0,14.601440451613207,0.0,0,[],-0.928728490248985,0.0,0.0,False,ema_crossover,trend_ema_donchian,1h,-8.895456840046995,186,27.5494,blocked_costs,['cost_drag_pct=100.00']
BTC,100.00000000000024,True,40.0,104.68708991977829,fee40_slip0,11.890950520609938,0.0,0,[],-0.8365836101740912,0.0,0.0,False,donchian_breakout,trend_ema_donchian,1h,-8.051104845693851,180,26.1718,blocked_costs,['cost_drag_pct=100.00']
BTC,100.00000000000028,True,40.0,209.53773065103547,fee40_slip0,15.162229385536833,0.6747,784,['max_drawdown_pct'],-2.3199343841254314,0.0,0.0,True,rsi_mean_reversion,rsi_bollinger_mr,1h,-14.873374760465186,378,52.3844,blocked_risk,"['max_drawdown_pct=15.16', 'risk_denial_rate=67.47%', 'safety_stop']"
BTC,99.99999999999987,True,40.0,168.11835475677094,fee40_slip0,15.37135742199214,0.678,636,['max_drawdown_pct'],-2.603900142312587,0.0,0.0,True,bollinger_mean_reversion,rsi_bollinger_mr,1h,-14.999165639296654,302,42.0296,blocked_risk,"['max_drawdown_pct=15.37', 'risk_denial_rate=67.80%', 'safety_stop']"
BTC,99.99999999999976,True,40.0,83.12881653235277,fee40_slip0,7.391586238418177,0.0,0,[],-3.749916669328738,0.0,0.0,False,atr_breakout,breakout_atr,1h,-7.391586238418177,144,20.7822,blocked_costs,['cost_drag_pct=100.00']
ETH,100.0,True,40.0,1.0,fee40_slip0,30.216726693516193,0.9989,922,"['max_drawdown_pct', 'max_position_fraction']",0.025269717505114035,0.0,0.0,True,trend_following,trend_ema_donchian,1d,-4.675305052302906,1,0.25,insufficient_trades,['trade_count=1 < 5']
ETH,100.0,True,40.0,1.0,fee40_slip0,31.295033112301212,0.9848,65,"['max_drawdown_pct', 'max_position_fraction']",0.041762411658555924,0.0,0.0,True,breakout,breakout_atr,1d,-3.47129997847112,1,0.25,insufficient_trades,['trade_count=1 < 5']
ETH,100.00000000000064,True,40.0,4.652468984225182,fee40_slip0,37.53201908389157,0.9972,1775,"['max_drawdown_pct', 'max_position_fraction']",0.08808247374947792,0.0,0.0,True,mean_reversion,rsi_bollinger_mr,1d,-0.8071432664579561,5,1.1631,blocked_risk,"['max_drawdown_pct=37.53', 'risk_denial_rate=99.72%', 'safety_stop']"
ETH,100.00000000000242,True,40.0,4.047125284877081,fee40_slip0,21.80196915445762,0.0909,1,['max_position_fraction'],0.11303361697730221,0.0,0.0,False,grid,grid,1d,4.758874365403654,10,1.0118,blocked_risk,['max_drawdown_pct=21.80']
ETH,100.0,True,40.0,1.0,fee40_slip0,32.59611733560629,0.9989,917,"['max_drawdown_pct', 'max_position_fraction']",0.060853476436917686,0.0,0.0,True,ema_crossover,trend_ema_donchian,1d,-1.9445394413543908,1,0.25,insufficient_trades,['trade_count=1 < 5']
ETH,100.0,True,40.0,1.0,fee40_slip0,31.295033112301212,0.9848,65,"['max_drawdown_pct', 'max_position_fraction']",0.041762411658555924,0.0,0.0,True,donchian_breakout,trend_ema_donchian,1d,-3.47129997847112,1,0.25,insufficient_trades,['trade_count=1 < 5']
ETH,100.00000000000082,True,40.0,2.9918857962651617,fee40_slip0,36.39836404100183,0.9983,1779,"['max_drawdown_pct', 'max_position_fraction']",0.11071188174109568,0.0,0.0,True,rsi_mean_reversion,rsi_bollinger_mr,1d,2.716226330194786,3,0.748,insufficient_trades,['trade_count=3 < 5']
ETH,99.99999999999845,True,40.0,18.9956874657825,fee40_slip0,36.9382466470236,0.9845,1338,"['max_drawdown_pct', 'max_position_fraction']",0.14470748576527082,0.0,0.0,True,bollinger_mean_reversion,rsi_bollinger_mr,1d,6.6805688620193,21,4.7489,blocked_risk,"['max_drawdown_pct=36.94', 'risk_denial_rate=98.45%', 'safety_stop']"
ETH,99.99999999999896,True,40.0,8.706530406157095,fee40_slip0,29.691974583849966,0.99,892,"['max_drawdown_pct', 'max_position_fraction']",0.07580010016564795,0.0,0.0,True,atr_breakout,breakout_atr,1d,0.4752777114544529,9,2.1766,blocked_risk,"['max_drawdown_pct=29.69', 'risk_denial_rate=99.00%', 'safety_stop']"
ETH,100.00000000000004,True,40.0,52.49878764444522,fee40_slip0,17.5957656223638,0.9574,1439,"['max_drawdown_pct', 'max_position_fraction']",-0.0017664302659342226,0.0,0.0,True,trend_following,trend_ema_donchian,4h,-0.9073574259347992,64,13.1247,blocked_risk,"['max_drawdown_pct=17.60', 'risk_denial_rate=95.74%', 'safety_stop']"
ETH,100.00000000000013,True,40.0,60.49665002433877,fee40_slip0,21.77597285985647,0.6442,134,"['max_drawdown_pct', 'max_position_fraction']",-0.030885822561128536,0.0,0.0,True,breakout,breakout_atr,4h,-1.6971130154940963,74,15.1242,blocked_risk,"['max_drawdown_pct=21.78', 'risk_denial_rate=64.42%', 'safety_stop']"
ETH,99.9999999999995,True,40.0,142.3392745977305,fee40_slip0,17.057115527771433,0.4514,158,['max_drawdown_pct'],-0.7023809818105703,0.0,0.0,True,mean_reversion,rsi_bollinger_mr,4h,-14.089857142808762,192,35.5848,blocked_risk,"['max_drawdown_pct=17.06', 'risk_denial_rate=45.14%', 'safety_stop']"
ETH,100.00000000000537,True,40.0,3.3964600473373827,fee40_slip0,14.223267068506958,0.0,0,[],0.0989446634692961,0.0,0.0,False,grid,grid,4h,1.4771730181939802,9,0.8491,insufficient_trades,['trade_count=9 < 10']
ETH,100.00000000000007,True,40.0,96.33325002670195,fee40_slip0,22.67085796982908,0.8336,606,"['max_drawdown_pct', 'max_position_fraction']",-0.1925758585653453,0.0,0.0,True,ema_crossover,trend_ema_donchian,4h,-6.934708410266273,121,24.0833,blocked_risk,"['max_drawdown_pct=22.67', 'risk_denial_rate=83.36%', 'safety_stop']"
ETH,99.99999999999947,True,40.0,86.50099784804524,fee40_slip0,20.608738246039902,0.2148,29,"['max_drawdown_pct', 'max_position_fraction']",-0.030641381984275132,0.0,0.0,True,donchian_breakout,trend_ema_donchian,4h,-2.330528695698831,106,21.6252,blocked_risk,"['max_drawdown_pct=20.61', 'safety_stop']"
ETH,100.00000000000011,True,40.0,74.68922157751828,fee40_slip0,15.547523585025605,0.8353,497,['max_drawdown_pct'],-1.29079232688896,0.0,0.0,True,rsi_mean_reversion,rsi_bollinger_mr,4h,-14.658357766530003,98,18.6723,blocked_risk,"['max_drawdown_pct=15.55', 'risk_denial_rate=83.53%', 'safety_stop']"
ETH,100.00000000000024,True,40.0,120.07380455013715,fee40_slip0,23.47997525850836,0.9296,2074,['max_drawdown_pct'],-0.8877218753194199,0.0,0.0,True,bollinger_mean_reversion,rsi_bollinger_mr,4h,-20.324641428963083,157,30.0185,blocked_risk,"['max_drawdown_pct=23.48', 'risk_denial_rate=92.96%', 'safety_stop']"
ETH,99.99999999999832,True,40.0,54.42016019832056,fee40_slip0,1.876780391116311,0.0,0,[],0.020548369087598096,0.0,0.0,False,atr_breakout,breakout_atr,4h,0.05901629729144133,68,13.605,blocked_costs,['cost_drag_pct=100.00']
ETH,100.00000000000043,True,40.0,97.66806275166137,fee40_slip0,12.518563437833558,0.0,0,[],-0.5449004357309017,0.0,0.0,False,trend_following,trend_ema_donchian,1h,-7.8544804585918655,166,24.417,blocked_costs,['cost_drag_pct=100.00']
ETH,99.999999999999,True,40.0,100.677357581013,fee40_slip0,10.2825526713437,0.0,0,[],-0.3138351676223803,0.0,0.0,False,breakout,breakout_atr,1h,-4.436474759613941,170,25.1693,blocked_costs,['cost_drag_pct=100.00']
ETH,100.00000000000011,True,40.0,140.92703954924042,fee40_slip0,16.354601866472866,0.6773,529,"['max_drawdown_pct', 'max_trades_per_day']",-1.5057671894576932,0.0,0.0,True,mean_reversion,rsi_bollinger_mr,1h,-14.457608567228203,252,35.2318,blocked_risk,"['max_drawdown_pct=16.35', 'risk_denial_rate=67.73%', 'safety_stop']"
ETH,99.99999999999804,True,40.0,5.717811107083891,fee40_slip0,11.40383407747368,0.0,0,[],-0.0716701205619507,0.0,0.0,False,grid,grid,1h,-1.2004251443523344,23,1.4295,blocked_costs,['cost_drag_pct=100.00']
ETH,100.00000000000075,True,40.0,102.65903972900558,fee40_slip0,19.411291647961963,0.895,1526,['max_drawdown_pct'],-1.0989138256234798,0.0,0.0,True,ema_crossover,trend_ema_donchian,1h,-14.794771579042504,179,25.6648,blocked_risk,"['max_drawdown_pct=19.41', 'risk_denial_rate=89.50%', 'safety_stop']"
ETH,100.00000000000048,True,40.0,100.38671232718904,fee40_slip0,10.412646569693978,0.0,0,[],-0.35624720900520057,0.0,0.0,False,donchian_breakout,trend_ema_donchian,1h,-4.995101462653031,170,25.0967,blocked_costs,['cost_drag_pct=100.00']
ETH,100.00000000000055,True,40.0,118.81371186101568,fee40_slip0,16.200548664580662,0.8709,1443,['max_drawdown_pct'],-2.1279784884865705,0.0,0.0,True,rsi_mean_reversion,rsi_bollinger_mr,1h,-14.827024041896141,214,29.7034,blocked_risk,"['max_drawdown_pct=16.20', 'risk_denial_rate=87.09%', 'safety_stop']"
ETH,100.00000000000102,True,40.0,151.45484028564073,fee40_slip0,16.956679248921077,0.7282,734,['max_drawdown_pct'],-1.9145551100709848,0.0,0.0,True,bollinger_mean_reversion,rsi_bollinger_mr,1h,-14.869726276170365,274,37.8637,blocked_risk,"['max_drawdown_pct=16.96', 'risk_denial_rate=72.82%', 'safety_stop']"
ETH,100.00000000000038,True,40.0,64.80311047258921,fee40_slip0,5.122223714387108,0.0,0,[],-2.020168914119877,0.0,0.0,False,atr_breakout,breakout_atr,1h,-4.321617643061325,110,16.2008,blocked_costs,['cost_drag_pct=100.00']
SOL,100.0,True,40.0,1.0,fee40_slip0,67.01874854878011,0.9989,907,"['max_drawdown_pct', 'max_position_fraction']",0.2821543463086196,0.0,0.0,True,trend_following,trend_ema_donchian,1d,31.320982735723785,1,0.25,insufficient_trades,['trade_count=1 < 5']
SOL,100.0,True,40.0,1.0,fee40_slip0,67.51237603881141,0.9867,74,['max_drawdown_pct'],0.28705442586579294,0.0,0.0,True,breakout,breakout_atr,1d,32.71215980840411,1,0.25,insufficient_trades,['trade_count=1 < 5']
SOL,100.00000000000193,True,40.0,2.9830157578036856,fee40_slip0,73.44892462154144,0.9983,1780,"['max_drawdown_pct', 'max_position_fraction']",0.3479731202325484,0.0,0.0,True,mean_reversion,rsi_bollinger_mr,1d,53.3883246373875,3,0.7458,insufficient_trades,['trade_count=3 < 5']
SOL,100.00000000001023,True,40.0,0.791274245083595,fee40_slip0,67.26049446288008,0.8182,9,"['max_drawdown_pct', 'max_position_fraction']",0.31136630130534204,0.0,0.0,True,grid,grid,1d,41.22909903346417,2,0.1978,insufficient_trades,['trade_count=2 < 5']
SOL,99.99999999999497,True,40.0,2.659486621340059,fee40_slip0,67.51237603881141,0.9967,919,"['max_drawdown_pct', 'max_position_fraction']",0.2595294004577208,0.0,0.0,True,ema_crossover,trend_ema_donchian,1d,23.490542086149798,3,0.6649,insufficient_trades,['trade_count=3 < 5']
SOL,100.0,True,40.0,1.0,fee40_slip0,67.51237603881141,0.9865,73,['max_drawdown_pct'],0.28705442586579294,0.0,0.0,True,donchian_breakout,trend_ema_donchian,1d,32.71215980840411,1,0.25,insufficient_trades,['trade_count=1 < 5']
SOL,100.00000000000193,True,40.0,2.9830157578036856,fee40_slip0,75.67644092384339,0.9983,1777,"['max_drawdown_pct', 'max_position_fraction']",0.3739214157549399,0.0,0.0,True,rsi_mean_reversion,rsi_bollinger_mr,1d,64.5688776938479,3,0.7458,insufficient_trades,['trade_count=3 < 5']
SOL,100.00000000000193,True,40.0,2.9830157578036856,fee40_slip0,73.44892462154144,0.9983,1780,"['max_drawdown_pct', 'max_position_fraction']",0.3479731202325484,0.0,0.0,True,bollinger_mean_reversion,rsi_bollinger_mr,1d,53.3883246373875,3,0.7458,insufficient_trades,['trade_count=3 < 5']
SOL,100.0,True,40.0,1.0,fee40_slip0,59.405154413336426,0.9994,1630,"['max_drawdown_pct', 'max_position_fraction']",0.21069560617368877,0.0,0.0,True,atr_breakout,breakout_atr,1d,14.582613812557202,1,0.25,insufficient_trades,['trade_count=1 < 5']
SOL,100.00000000000102,True,40.0,7.602193909755065,fee40_slip0,54.893257201828725,0.9969,2872,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",0.5618968222502189,0.0,0.0,True,trend_following,trend_ema_donchian,4h,58.92346542527548,9,1.9005,insufficient_trades,['trade_count=9 < 10']
SOL,100.00000000000055,True,40.0,10.786370797671626,fee40_slip0,55.51511819238346,0.9465,230,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",0.5623484179519406,0.0,0.0,True,breakout,breakout_atr,4h,59.37347506349244,13,2.6966,blocked_risk,"['max_drawdown_pct=55.52', 'risk_denial_rate=94.65%', 'safety_stop']"
SOL,100.00000000000027,True,40.0,179.32332664347805,fee40_slip0,18.716145626776242,0.7333,624,['max_drawdown_pct'],-0.4221258260003226,0.0,0.0,True,mean_reversion,rsi_bollinger_mr,4h,-12.78145027348487,227,44.8308,blocked_risk,"['max_drawdown_pct=18.72', 'risk_denial_rate=73.33%', 'safety_stop']"
SOL,100.00000000000233,True,40.0,3.050525872752999,fee40_slip0,3.3725841886490295,0.0,0,[],-0.8908746085981153,0.0,0.0,False,grid,grid,4h,-3.343489873305077,8,0.7626,insufficient_trades,['trade_count=8 < 10']
SOL,100.00000000000364,True,40.0,12.452737447887898,fee40_slip0,55.31599576078781,0.9946,2746,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",0.5675515477177698,0.0,0.0,True,ema_crossover,trend_ema_donchian,4h,60.416147587652105,15,3.1132,blocked_risk,"['max_drawdown_pct=55.32', 'risk_denial_rate=99.46%', 'safety_stop']"
SOL,100.00000000000055,True,40.0,10.786370797671626,fee40_slip0,55.51511819238346,0.9458,227,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",0.5623484179519406,0.0,0.0,True,donchian_breakout,trend_ema_donchian,4h,59.37347506349244,13,2.6966,blocked_risk,"['max_drawdown_pct=55.52', 'risk_denial_rate=94.58%', 'safety_stop']"
SOL,100.00000000000114,True,40.0,140.93108123402772,fee40_slip0,18.15114299804899,0.7156,458,['max_drawdown_pct'],-0.3275317992634497,0.0,0.0,True,rsi_mean_reversion,rsi_bollinger_mr,4h,-9.74163363237218,182,35.2328,blocked_risk,"['max_drawdown_pct=18.15', 'risk_denial_rate=71.56%', 'safety_stop']"
SOL,99.99999999999986,True,40.0,173.81037773510033,fee40_slip0,16.541399624491124,0.1155,29,['max_drawdown_pct'],-0.38376581311919417,0.0,0.0,True,bollinger_mean_reversion,rsi_bollinger_mr,4h,-10.833823404177464,222,43.4526,blocked_risk,"['max_drawdown_pct=16.54', 'safety_stop']"
SOL,99.99999999999977,True,40.0,53.22258835396644,fee40_slip0,6.849638248394823,0.0,0,[],-1.5674515294719076,0.0,0.0,False,atr_breakout,breakout_atr,4h,-5.920530345872692,68,13.3056,blocked_costs,['cost_drag_pct=100.00']
SOL,99.99999999999909,True,40.0,104.9494849450095,fee40_slip0,13.450863747692472,0.0,0,[],-0.31430892358924406,0.0,0.0,False,trend_following,trend_ema_donchian,1h,-6.1044345950621395,174,26.2374,blocked_costs,['cost_drag_pct=100.00']
SOL,100.00000000000028,True,40.0,87.1264832612334,fee40_slip0,19.999887446124603,0.4082,100,"['max_daily_loss_pct', 'max_drawdown_pct']",-0.5900795197594014,0.0,0.0,True,breakout,breakout_atr,1h,-10.729968176459101,145,21.7816,blocked_risk,"['max_drawdown_pct=20.00', 'risk_denial_rate=40.82%', 'safety_stop']"
SOL,100.00000000000003,True,40.0,124.44179971304358,fee40_slip0,15.372943283400122,0.7477,646,['max_drawdown_pct'],-1.272286175676766,0.0,0.0,True,mean_reversion,rsi_bollinger_mr,1h,-13.551170778569723,218,31.1104,blocked_risk,"['max_drawdown_pct=15.37', 'risk_denial_rate=74.77%', 'safety_stop']"
SOL,100.00000000000068,True,40.0,6.529459159591556,fee40_slip0,10.064574783355376,0.037,1,['max_trades_per_day'],-0.0751769974295306,0.0,0.0,False,grid,grid,1h,-1.740536812821233,26,1.6324,blocked_costs,['cost_drag_pct=100.00']
SOL,100.00000000000091,True,40.0,95.94790241382461,fee40_slip0,16.514652388642855,0.8075,671,['max_drawdown_pct'],-0.3826714071037996,0.0,0.0,True,ema_crossover,trend_ema_donchian,1h,-7.224204113507766,160,23.987,blocked_risk,"['max_drawdown_pct=16.51', 'risk_denial_rate=80.75%', 'safety_stop']"
SOL,100.00000000000074,True,40.0,83.19629932149466,fee40_slip0,17.14786705584002,0.4068,96,"['max_daily_loss_pct', 'max_drawdown_pct']",-0.40545129986396483,0.0,0.0,True,donchian_breakout,trend_ema_donchian,1h,-7.279893516923153,140,20.7991,blocked_risk,"['max_drawdown_pct=17.15', 'risk_denial_rate=40.68%', 'safety_stop']"
SOL,99.99999999999952,True,40.0,118.69547885870337,fee40_slip0,15.58497130629905,0.872,1430,['max_drawdown_pct'],-1.5051074668538345,0.0,0.0,True,rsi_mean_reversion,rsi_bollinger_mr,1h,-14.152463626360873,210,29.6739,blocked_risk,"['max_drawdown_pct=15.58', 'risk_denial_rate=87.20%', 'safety_stop']"
SOL,99.99999999999982,True,40.0,170.57410016817406,fee40_slip0,18.512258254540733,0.7569,928,['max_drawdown_pct'],-1.351395506951549,0.0,0.0,True,bollinger_mean_reversion,rsi_bollinger_mr,1h,-14.400953267096986,298,42.6435,blocked_risk,"['max_drawdown_pct=18.51', 'risk_denial_rate=75.69%', 'safety_stop']"
SOL,100.00000000000033,True,40.0,50.39963132534598,fee40_slip0,4.955212187224015,0.0,0,[],-1.803518213515416,0.0,0.0,False,atr_breakout,breakout_atr,1h,-4.955212187224015,86,12.5999,blocked_costs,['cost_drag_pct=100.00']
BTC,99.99999999999741,True,40.0,1.9956335539273753,fee40_slip5,17.366186687153014,0.9978,918,"['max_drawdown_pct', 'max_position_fraction']",0.019942792691871162,5.0,0.24945392120147858,True,trend_following,trend_ema_donchian,1d,-0.33372450720835334,2,0.4989,insufficient_trades,['trade_count=2 < 5']
BTC,100.00000000000104,True,40.0,1.0005,fee40_slip5,29.822291454692895,0.9846,64,"['max_drawdown_pct', 'max_position_fraction']",0.3234182335969331,5.0,0.125,True,breakout,breakout_atr,1d,29.593631449828173,1,0.2501,insufficient_trades,['trade_count=1 < 5']
BTC,100.00000000000169,True,40.0,4.929375931222475,fee40_slip5,31.9520922906117,0.9972,1784,"['max_drawdown_pct', 'max_position_fraction']",0.3416042767551563,5.0,0.6161080164635848,True,mean_reversion,rsi_bollinger_mr,1d,34.41650353628997,5,1.2323,blocked_risk,"['max_drawdown_pct=31.95', 'risk_denial_rate=99.72%', 'safety_stop']"
BTC,100.00000000000078,True,40.0,4.929284929876005,fee40_slip5,23.049828460848964,0.0769,1,['max_position_fraction'],0.41123238763316533,5.0,0.616126915056384,False,grid,grid,1d,32.431857916047576,12,1.2323,blocked_risk,"['max_drawdown_pct=23.05', 'grid_max_inventory']"
BTC,100.00000000000104,True,40.0,1.0005,fee40_slip5,28.896104869911998,0.9988,850,"['max_drawdown_pct', 'max_position_fraction']",0.30812190905699743,5.0,0.125,True,ema_crossover,trend_ema_donchian,1d,26.866108667583283,1,0.2501,insufficient_trades,['trade_count=1 < 5']
BTC,100.00000000000104,True,40.0,1.0005,fee40_slip5,29.822291454692895,0.9841,62,"['max_drawdown_pct', 'max_position_fraction']",0.3234182335969331,5.0,0.125,True,donchian_breakout,trend_ema_donchian,1d,29.593631449828173,1,0.2501,insufficient_trades,['trade_count=1 < 5']
BTC,99.99999999999852,True,40.0,1.0005,fee40_slip5,33.00818302195395,0.9994,1759,"['max_drawdown_pct', 'max_position_fraction']",0.37281595543751866,5.0,0.12499999999997158,True,rsi_mean_reversion,rsi_bollinger_mr,1d,39.860184459313174,1,0.2501,insufficient_trades,['trade_count=1 < 5']
BTC,99.99999999999953,True,40.0,2.9893593809238,fee40_slip5,33.00818302195396,0.9983,1777,"['max_drawdown_pct', 'max_position_fraction']",0.3680967383112934,5.0,0.37360722898347376,True,bollinger_mean_reversion,rsi_bollinger_mr,1d,39.29766283257257,3,0.7473,insufficient_trades,['trade_count=3 < 5']
BTC,100.00000000000104,True,40.0,1.0005,fee40_slip5,34.61102607693445,0.9991,1137,"['max_drawdown_pct', 'max_position_fraction']",0.5726590520906845,5.0,0.125,True,atr_breakout,breakout_atr,1d,82.7586227969165,1,0.2501,insufficient_trades,['trade_count=1 < 5']
BTC,100.00000000000193,True,40.0,100.32813241962512,fee40_slip5,8.201257887012611,0.0,0,[],0.41730045395691273,5.0,12.54106489525094,False,trend_following,trend_ema_donchian,4h,8.050199948175532,116,25.082,blocked_costs,['cost_drag_pct=100.00']
BTC,99.99999999999996,True,40.0,94.2201063934351,fee40_slip5,15.368804000069957,0.234,33,['max_position_fraction'],0.24493729262685948,5.0,11.777552715630776,False,breakout,breakout_atr,4h,5.1668152220675205,108,23.555,blocked_risk,['max_drawdown_pct=15.37']
BTC,100.00000000000007,True,40.0,154.51344734453497,fee40_slip5,16.221568213598296,0.3544,112,['max_drawdown_pct'],-1.0055130542723991,5.0,19.314189484940442,True,mean_reversion,rsi_bollinger_mr,4h,-13.956013474105031,204,38.6284,blocked_risk,"['max_drawdown_pct=16.22', 'risk_denial_rate=35.44%', 'safety_stop']"
BTC,100.0000000000077,True,40.0,0.957813634257716,fee40_slip5,30.204954389996182,0.0,0,[],0.7227964080142112,5.0,0.11966687084677119,False,grid,grid,4h,48.106746578666616,3,0.2395,insufficient_trades,['trade_count=3 < 10']
BTC,99.99999999999937,True,40.0,15.148349824411108,fee40_slip5,26.311635605168426,0.9924,2469,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",0.6242313902709591,5.0,1.8934947064423966,True,ema_crossover,trend_ema_donchian,4h,33.018166944345786,19,3.7871,blocked_risk,"['max_drawdown_pct=26.31', 'risk_denial_rate=99.24%', 'safety_stop']"
BTC,100.0000000000002,True,40.0,87.2998732335086,fee40_slip5,15.544028230935986,0.3377,52,"['max_drawdown_pct', 'max_position_fraction']",0.08116553740446077,5.0,10.912511201754768,True,donchian_breakout,trend_ema_donchian,4h,0.9977884131064115,102,21.825,blocked_risk,"['max_drawdown_pct=15.54', 'risk_denial_rate=33.77%', 'safety_stop']"
BTC,100.0000000000006,True,40.0,140.2370508142849,fee40_slip5,21.077391498735235,0.8543,1085,['max_drawdown_pct'],-1.1216543937097578,5.0,17.52959296676204,True,rsi_mean_reversion,rsi_bollinger_mr,4h,-17.607361504751136,185,35.0593,blocked_risk,"['max_drawdown_pct=21.08', 'risk_denial_rate=85.43%', 'safety_stop']"
BTC,100.00000000000011,True,40.0,163.5734188139457,fee40_slip5,18.41315335000527,0.7104,525,['max_drawdown_pct'],-0.863655870019834,5.0,20.44668950602218,True,bollinger_mean_reversion,rsi_bollinger_mr,4h,-13.54029841638146,214,40.8934,blocked_risk,"['max_drawdown_pct=18.41', 'risk_denial_rate=71.04%', 'safety_stop']"
BTC,99.99999999999952,True,40.0,56.811258758431165,fee40_slip5,4.846769434708892,0.0,0,[],-1.612158648913209,5.0,7.10141250421222,False,atr_breakout,breakout_atr,4h,-4.327503504476067,72,14.2028,blocked_costs,['cost_drag_pct=100.00']
BTC,100.00000000000068,True,40.0,102.43286311565647,fee40_slip5,14.242268000150348,0.0,0,[],-0.9002564574761028,5.0,12.804114649146499,False,trend_following,trend_ema_donchian,1h,-8.819821413105739,172,25.6082,blocked_costs,['cost_drag_pct=100.00']
BTC,100.00000000000024,True,40.0,106.27548052211768,fee40_slip5,13.33568906297757,0.0,0,[],-1.011970302034506,5.0,13.284440704361941,False,breakout,breakout_atr,1h,-9.70035265265767,184,26.5689,blocked_costs,['cost_drag_pct=100.00']
BTC,100.00000000000011,True,40.0,158.622132595004,fee40_slip5,15.658850951512868,0.5786,390,['max_drawdown_pct'],-2.179193662469904,5.0,19.827774000810223,True,mean_reversion,rsi_bollinger_mr,1h,-14.874416030799717,284,39.6555,blocked_risk,"['max_drawdown_pct=15.66', 'risk_denial_rate=57.86%', 'safety_stop']"
BTC,100.00000000000631,True,40.0,3.0605643289785402,fee40_slip5,6.965532347887926,0.0,0,[],0.2321686638045474,5.0,0.382553187690867,False,grid,grid,1h,1.91663868740053,11,0.7651,insufficient_trades,['trade_count=11 < 20']
BTC,99.99999999999979,True,40.0,101.8456063124138,fee40_slip5,15.062700641093263,0.8219,794,['max_drawdown_pct'],-1.0417283231138965,5.0,12.730705420672251,True,ema_crossover,trend_ema_donchian,1h,-9.604982333930456,172,25.4614,blocked_risk,"['max_drawdown_pct=15.06', 'risk_denial_rate=82.19%', 'safety_stop']"
BTC,99.99999999999939,True,40.0,103.99930819290702,fee40_slip5,12.627666553415793,0.0,0,[],-0.9733673158457626,5.0,12.999919558068768,False,donchian_breakout,trend_ema_donchian,1h,-9.286340075608848,180,25.9998,blocked_costs,['cost_drag_pct=100.00']
BTC,100.00000000000023,True,40.0,189.53130937542556,fee40_slip5,15.425691059039814,0.7358,958,['max_drawdown_pct'],-2.340086689495035,5.0,23.69142978636461,True,rsi_mean_reversion,rsi_bollinger_mr,1h,-14.876498341018396,344,47.3828,blocked_risk,"['max_drawdown_pct=15.43', 'risk_denial_rate=73.58%', 'safety_stop']"
BTC,99.99999999999959,True,40.0,154.24243035837947,fee40_slip5,15.523963276617032,0.7024,656,['max_drawdown_pct'],-2.746500615326299,5.0,19.280309647100438,True,bollinger_mean_reversion,rsi_bollinger_mr,1h,-15.011351965285973,278,38.5606,blocked_risk,"['max_drawdown_pct=15.52', 'risk_denial_rate=70.24%', 'safety_stop']"
BTC,99.99999999999962,True,40.0,82.69194276370725,fee40_slip5,8.387945677369112,0.0,0,[],-4.15823128909633,5.0,10.336495132707483,False,atr_breakout,breakout_atr,1h,-8.387945677369112,144,20.673,blocked_costs,['cost_drag_pct=100.00']
